BRG NO,Span Grp,Span Length,Span Length for cal,Span Type,LL:DL Ratio,Year BLT,Rating,>ST45,Semi-Trailer,B-Double,No of lane,Design Key,SPAN@ABS,DESIGNBM,DESIGNShear,HMLBM,HMLShear ,Rating BM,Rating Shear,Final BM,Final Shear,Allowance (DesignLoad),Allowance(FinalRating)
10813,1,32.1,32.1,PSUTG,4,2012,,0,Y,Y,2,9,0.1,9735,1274.688,4093.38586,562.065,0,0,4093.386,562.065,0.05,0.111
10813,2,30.2,30.2,PSUTG,4,2012,,0,Y,Y,2,9,0.2,8690,1216.387,3724.79955,548.858,0,0,3724.8,548.858,0.05,0.111
10814,1-2,31.5,31.5,PSUTG,4,2013,,0,Y,Y,2,9,0.5,9405,1256.906,3977.236581,558.067,0,0,3977.237,558.067,0.05,0.111
10815,1-2,36,36,PSUTG,4,2013,,0,Y,Y,2,9,0,11880,1375,4841.781481,583.915,0,0,4841.781,583.915,0.05,0.111
10816,1-2,36,36,PSUTG,4,2013,,0,Y,Y,2,9,0,11880,1375,4841.781481,583.915,0,0,4841.781,583.915,0.05,0.111
10819,1-2,32.1,32.1,PSUTG,4,2013,,0,Y,Y,2,9,0.1,9735,1274.688,4093.38586,562.065,0,0,4093.386,562.065,0.05,0.111
10820,1,35,35,PSUTG,4,2013,,0,Y,Y,2,9,0,11330,1351.429,4650.871195,578.889,0,0,4650.871,578.889,0.05,0.111
10821,1,35,35,PSUTG,4,2013,,0,Y,Y,2,9,0,11330,1351.429,4650.871195,578.889,0,0,4650.871,578.889,0.05,0.111
10822,1,28.6,28.6,PSUTG,4,2013,,0,Y,Y,2,9,0.6,7821.001,1161.232,3412.162919,536.059,0,0,3412.163,536.059,0.05,0.111
10822,2,28,28,PSUTG,4,2013,,0,Y,Y,2,9,0,7507.501,1139.286,3294.484015,530.908,0,0,3294.484,530.908,0.05,0.111
10823,1,10.8,10.8,PPLNK,3.5,2013,,0,Y,Y,2,9,0.8,1130.8,482.75,676.4314582,318.054,0,0,676.431,318.054,0.05,0.111
10823,2-4,14,14,PPLNK,3.5,2013,,0,Y,Y,2,9,0,1883.75,605,1064.1575,375.349,0,0,1064.158,375.349,0.05,0.111
10823,5,10,10,PPLNK,3.5,2013,,0,Y,Y,2,9,0,976.25,453.75,601.965,303.531,0,0,601.965,303.531,0.05,0.111
10824,1,10.8,10.8,PPLNK,3.5,2013,,0,Y,Y,2,9,0.8,1130.8,482.75,676.4314582,318.054,0,0,676.431,318.054,0.05,0.111
10824,2-4,14,14,PPLNK,3.5,2013,,0,Y,Y,2,9,0,1883.75,605,1064.1575,375.349,0,0,1064.158,375.349,0.05,0.111
10824,5,10,10,PPLNK,3.5,2013,,0,Y,Y,2,9,0,976.25,453.75,601.965,303.531,0,0,601.965,303.531,0.05,0.111
10825,1-2,23.35,23.35,PSUTG,4,2012,,0,Y,Y,2,9,0.35,5237.032,961.596,2370.106601,479.157,0,0,2370.107,479.157,0.05,0.111
10835,1,20.63,20.63,PSUTG,4,2012,,0,Y,Y,2,9,0.63,4088.22,857.753,1934.059554,437.504,0,0,1934.06,437.504,0.05,0.111
10835,2,21.02,21.02,PSUTG,4,2012,,0,Y,Y,2,9,0.02,4236.239,872.9,1985.917491,443.283,0,0,1985.917,443.283,0.05,0.111
10835,3,20.98,20.98,PSUTG,4,2012,,0,Y,Y,2,9,0.98,4220.564,871.365,1980.60964,442.658,0,0,1980.61,442.658,0.05,0.111
10835,4,20.52,20.52,PSUTG,4,2012,,0,Y,Y,2,9,0.52,4046.626,853.475,1919.429527,435.885,0,0,1919.43,435.885,0.05,0.111
10836,1-1,19.95,19.95,PSUTG,4,2012,,0,Y,Y,2,9,0.95,3831.095,831.39,1843.588161,427.836,0,0,1843.588,427.836,0.05,0.111
10836,2-2,20,20,PSUTG,4,2012,,0,Y,Y,2,9,0,3850.001,833.25,1850.2694,428.229,0,0,1850.269,428.229,0.05,0.111
10836,3-3,30,30,PSUTG,4,2012,,0,Y,Y,2,9,0,8580,1210,3685.903527,547.399,0,0,3685.904,547.399,0.05,0.111
10839,1-1,19.86,19.86,PSUTG,4,2016,,0,Y,Y,2,9,0.86,3797.064,828.043,1831.561932,427.13,0,0,1831.562,427.13,0.05,0.111
10867,1,40.6,40.6,PBOXG,5,2012,,0,Y,Y,2,9,0.6,14410,1468.366,5712.136846,603.082,0,0,5712.137,603.082,0.05,0.111
10867,3,,5,,,,,0,Y,Y,2,11,0,216.801,205.085,243.6525,217.854,0,0,243.652,217.854,0.05,0.111
10868,1,40.6,40.6,PBOXG,5,2012,,0,Y,Y,2,9,0.6,14410,1468.366,5712.136846,603.082,0,0,5712.137,603.082,0.05,0.111
10869,31,37.9,37.9,PSUTG,4,2012,,0,Y,Y,2,9,0.9,12925,1416.309,5202.765187,592.546,0,0,5202.765,592.546,0.05,0.111
10870,1,13.4,13.4,PPLNK,3.5,2011,,0,Y,Y,2,9,0.4,1739.375,582.154,991.38956,366.612,0,0,991.39,366.612,0.05,0.111
10870,3,12.5,12.5,PPLNK,3.5,2011,,0,Y,Y,2,9,0.5,1522.813,548.149,880.8413542,351.667,0,0,880.841,351.667,0.05,0.111
10870,2,38,38,STRUS,2,2011,,0,Y,Y,2,9,0,12980,1418.421,5221.73238,592.984,0,0,5221.732,592.984,0.05,0.111
10871,1-4,13.2,13.2,PPLNK,3.5,2012,,0,Y,Y,2,9,0.2,1691.25,574.539,967.13358,363.699,0,0,967.134,363.699,0.05,0.111
10872,1-5,13.2,13.2,PPLNK,3.5,2012,,0,Y,Y,2,9,0.2,1691.25,574.539,967.13358,363.699,0,0,967.134,363.699,0.05,0.111
10873,1,38.35,38.35,PSUTG,4,2012,,0,Y,Y,2,9,0.35,13172.5,1425.435,5287.913155,594.418,0,0,5287.913,594.418,0.05,0.111
10873,3,,5,,,,,0,Y,Y,2,11,0,216.801,205.085,243.6525,217.854,0,0,243.652,217.854,0.05,0.111
10876,1,37.85,37.85,PSUTG,4,2012,,0,Y,Y,2,9,0.85,12897.5,1415.252,5193.281591,592.327,0,0,5193.282,592.327,0.05,0.111
10881,1,13.5,13.5,PPLNK,3.5,2012,,0,Y,Y,2,9,0.5,1763.438,585.962,1003.51755,368.068,0,0,1003.518,368.068,0.05,0.111
10882,1,13.5,13.5,PPLNK,3.5,2012,,0,Y,Y,2,9,0.5,1763.438,585.962,1003.51755,368.068,0,0,1003.518,368.068,0.05,0.111
10883,1,38.2,38.2,PSUTG,4,2013,,0,Y,Y,2,9,0.2,13090,1422.429,5259.549966,593.803,0,0,5259.55,593.803,0.05,0.111
10884,1,23.8,23.8,PSUTG,4,2012,,0,Y,Y,2,9,0.8,5438.126,978.881,2460.540168,485.233,0,0,2460.54,485.233,0.05,0.111
10885,1,23.8,23.8,PSUTG,4,2012,,0,Y,Y,2,9,0.8,5438.126,978.881,2460.540168,485.233,0,0,2460.54,485.233,0.05,0.111
10887,1,37.9,37.9,PSUTG,4,2012,,0,Y,Y,2,9,0.9,12925,1416.309,5202.765187,592.546,0,0,5202.765,592.546,0.05,0.111
10888,1,40.6,40.6,PBOXG,5,2012,,0,Y,Y,2,9,0.6,14410,1468.366,5712.136846,603.082,0,0,5712.137,603.082,0.05,0.111
10889,1,40.6,40.6,PBOXG,5,2012,,0,Y,Y,2,9,0.6,14410,1468.366,5712.136846,603.082,0,0,5712.137,603.082,0.05,0.111
10890,1,33.85,33.85,PSUTG,4,2012,,0,Y,Y,2,9,0.85,10697.5,1322.5,4430.466351,572.622,0,0,4430.466,572.622,0.05,0.111
10891,1,37.39,37.39,PSUTG,4,2012,,0,Y,Y,2,9,0.39,12644.5,1405.535,5106.032504,590.312,0,0,5106.033,590.312,0.05,0.111
10892,1,38.35,38.35,PSUTG,4,2012,,0,Y,Y,2,9,0.35,13172.5,1425.435,5287.913155,594.418,0,0,5287.913,594.418,0.05,0.111
10892,3,,5,,,,,0,Y,Y,2,11,0,216.801,205.085,243.6525,217.854,0,0,243.652,217.854,0.05,0.111
10893,1,29.1,29.1,STROG,3.5,2012,,0,Y,Y,2,9,0.1,8085.001,1179.276,3510.144323,540.284,0,0,3510.144,540.284,0.05,0.111
10893,2,52.93,52.93,STROG,3.5,2012,,0,Y,Y,2,9,0.93,21191.5,1638.869,7994.482598,634.411,0,0,7994.483,634.411,0.05,0.111
10894,1,29.01,29.01,SBOXG,3.5,2012,,0,Y,Y,2,9,0.01,8035.501,1176.203,3492.568402,539.572,0,0,3492.568,539.572,0.05,0.111
10894,2,52.93,52.93,SBOXG,3.5,2012,,0,Y,Y,2,9,0.93,21191.5,1638.869,7994.482598,634.411,0,0,7994.483,634.411,0.05,0.111
10895,1,28.17,28.17,PSUTG,4,2012,,0,Y,Y,2,9,0.17,7596.326,1145.504,3327.826371,532.367,0,0,3327.826,532.367,0.05,0.111
10895,2,28.2,28.2,PSUTG,4,2012,,0,Y,Y,2,9,0.2,7612.001,1146.601,3333.710316,532.625,0,0,3333.71,532.625,0.05,0.111
10895,3,28.2,28.2,PSUTG,4,2012,,0,Y,Y,2,9,0.2,7612.001,1146.601,3333.710316,532.625,0,0,3333.71,532.625,0.05,0.111
10895,4,28.17,28.17,PSUTG,4,2012,,0,Y,Y,2,9,0.17,7596.326,1145.504,3327.826371,532.367,0,0,3327.826,532.367,0.05,0.111
10896,1,28.17,28.17,PSUTG,4,2012,,0,Y,Y,2,9,0.17,7596.326,1145.504,3327.826371,532.367,0,0,3327.826,532.367,0.05,0.111
10896,2-3,28.2,28.2,PSUTG,4,2012,,0,Y,Y,2,9,0.2,7612.001,1146.601,3333.710316,532.625,0,0,3333.71,532.625,0.05,0.111
10896,4,28.17,28.17,PSUTG,4,2012,,0,Y,Y,2,9,0.17,7596.326,1145.504,3327.826371,532.367,0,0,3327.826,532.367,0.05,0.111
10897,1,22.32,22.32,PSUTG,4,2013,,0,Y,Y,2,9,0.32,4776.751,922.209,2174.576318,464.284,0,0,2174.576,464.284,0.05,0.111
10898,1,33.37,33.37,PVSLB,3.5,2013,,0,Y,Y,2,9,0.37,10433.5,1309.794,4338.185839,569.837,0,0,4338.186,569.837,0.05,0.111
10899,1,14.44,14.44,PPLNK,3.5,2013,,0,Y,Y,2,9,0.44,2007.775,621.94,1116.616678,380.583,0,0,1116.617,380.583,0.05,0.111
10900,1,3,5,CSLBP,,2005,,0,Y,Y,2,9,0,268.125,264,243.6525,217.854,0,0,243.652,217.854,0.05,0.111
10901,1-1,17.68,17.68,PPLNK,3.5,2016,,0,Y,Y,2,9,0.68,2994.751,744.603,1540.247699,411.331,0,0,1540.248,411.331,0.05,0.111
10901,2-2,17.98,17.98,PPLNK,3.5,2016,,0,Y,Y,2,9,0.98,3087.564,755.522,1580.463865,413.608,0,0,1580.464,413.608,0.05,0.111
10901,3-3,17.68,17.68,PPLNK,3.5,2016,,0,Y,Y,2,9,0.68,2994.751,744.603,1540.247699,411.331,0,0,1540.248,411.331,0.05,0.111
10902,1-1,17.68,17.68,PPLNK,3.5,2016,,0,Y,Y,2,9,0.68,2994.751,744.603,1540.247699,411.331,0,0,1540.248,411.331,0.05,0.111
10902,2-2,17.98,17.98,PPLNK,3.5,2016,,0,Y,Y,2,9,0.98,3087.564,755.522,1580.463865,413.608,0,0,1580.464,413.608,0.05,0.111
10902,3-3,17.68,17.68,PPLNK,3.5,2016,,0,Y,Y,2,9,0.68,2994.751,744.603,1540.247699,411.331,0,0,1540.248,411.331,0.05,0.111
10903,21-1,27,27,PSUTG,4,2013,,0,Y,Y,2,9,0,6991.876,1100,3097.471265,521.561,0,0,3097.471,521.561,0.05,0.111
10903,22-2,26,26,PSUTG,4,2013,,0,Y,Y,2,9,0,6476.251,1062.981,2899.537251,511.358,0,0,2899.537,511.358,0.05,0.111
10905,1-1,27.84,27.84,PSUTG,4,2012,,0,Y,Y,2,9,0.84,7425.001,1133,3262.961975,529.412,0,0,3262.962,529.412,0.05,0.111
10905,2-2,25.33,25.33,PSUTG,4,2012,,0,Y,Y,2,9,0.33,6139.995,1036.931,2766.275753,503.877,0,0,2766.276,503.877,0.05,0.111
10906,1-1,27.88,27.88,PSUTG,4,2012,,0,Y,Y,2,9,0.88,7445.626,1134.572,3270.842485,529.786,0,0,3270.842,529.786,0.05,0.111
10906,2-2,25.37,25.37,PSUTG,4,2012,,0,Y,Y,2,9,0.37,6160.07,1038.486,2774.231663,504.323,0,0,2774.232,504.323,0.05,0.111
10908,1-2,28.52,28.52,PSUTG,4,2012,,0,Y,Y,2,9,0.52,7779.201,1158.306,3396.472399,535.372,0,0,3396.472,535.372,0.05,0.111
10909,1-2,27.53,27.53,PSUTG,4,2012,,0,Y,Y,2,9,0.53,7265.157,1120.822,3201.888022,526.515,0,0,3201.888,526.515,0.05,0.111
10910,1-2,27.53,27.53,PSUTG,4,2012,,0,Y,Y,2,9,0.53,7265.157,1120.822,3201.888022,526.515,0,0,3201.888,526.515,0.05,0.111
10911,1-1,33.5,33.5,PSUTG,4,2012,,0,Y,Y,2,9,0.5,10505,1313.236,4363.178478,570.592,0,0,4363.178,570.592,0.05,0.111
10911,2-2,32.17,32.17,PSUTG,4,2012,,0,Y,Y,2,9,0.17,9773.5,1276.656,4106.8933,562.502,0,0,4106.893,562.502,0.05,0.111
10912,1-1,30.5,30.5,PSUTG,4,2013,,0,Y,Y,2,9,0.5,8855,1225.968,3783.143586,551.046,0,0,3783.144,551.046,0.05,0.111
10912,2-2,29.5,29.5,PSUTG,4,2013,,0,Y,Y,2,9,0.5,8305.001,1192.931,3588.259524,543.446,0,0,3588.26,543.446,0.05,0.111
10913,1,34.92,34.92,PSUTG,4,2013,,0,Y,Y,2,9,0.92,11286,1349.432,4635.54582,578.457,0,0,4635.546,578.457,0.05,0.111
10913,2-27,33.87,33.87,PSUTG,4,2013,,0,Y,Y,2,9,0.87,10708.5,1323.03,4434.311372,572.738,0,0,4434.311,572.738,0.05,0.111
10913,28-85,34.1,34.1,PSUTG,4,2013,,0,Y,Y,2,9,0.1,10835,1328.967,4478.460729,574.032,0,0,4478.461,574.032,0.05,0.111
10913,87-93,34.1,34.1,PSUTG,4,2013,,0,Y,Y,2,9,0.1,10835,1328.967,4478.460729,574.032,0,0,4478.461,574.032,0.05,0.111
10913,94,34.77,34.77,PSUTG,4,2013,,0,Y,Y,2,9,0.77,11203.5,1345.689,4606.810742,577.648,0,0,4606.811,577.648,0.05,0.111
10913,86,35,35,PSUTG,4,2013,,0,Y,Y,2,9,0,11330,1351.429,4650.871195,578.889,0,0,4650.871,578.889,0.05,0.111
10914,1-2,28.1,28.1,PSUTG,4,2012,,0,Y,Y,2,9,0.1,7559.751,1142.944,3314.097165,531.766,0,0,3314.097,531.766,0.05,0.111
10915,1-2,37.4,37.4,PSUTG,4,2015,,0,Y,Y,2,9,0.4,12650,1405.747,5107.929223,590.355,0,0,5107.929,590.355,0.05,0.111
10916,1-1,23.5,23.5,PSUTG,4,2013,,0,Y,Y,2,9,0.5,5304.064,967.358,2400.251123,481.182,0,0,2400.251,481.182,0.05,0.111
10917,1,27.9,27.9,PSUTG,4,2015,,0,Y,Y,2,9,0.9,7455.939,1135.357,3274.78274,529.973,0,0,3274.783,529.973,0.05,0.111
10918,1,29.54,29.54,PSUTG,4,2015,,0,Y,Y,2,9,0.54,8327,1194.297,3596.071045,543.762,0,0,3596.071,543.762,0.05,0.111
10921,1,16.7,16.7,PSUTG,4,2005,,0,Y,Y,2,9,0.7,2691.564,708.085,1408.71224,403.542,0,0,1408.712,403.542,0.05,0.111
10924,1-1,22.84,22.84,PPLNK,3.5,2016,,0,Y,Y,2,9,0.84,5009.126,942.048,2270.31219,472.044,0,0,2270.312,472.044,0.05,0.111
10933,1-2,23.03,23.03,CBEAM,2.5,2014,,0,Y,Y,2,9,0.03,5094.032,949.305,2305.798286,474.836,0,0,2305.798,474.836,0.05,0.111
10933,3-7,32.05,32.05,CBEAM,2.5,2014,,0,Y,Y,2,9,0.05,9707.5,1273.281,4083.737689,561.752,0,0,4083.738,561.752,0.05,0.111
10933,8-9,23.03,23.03,CBEAM,2.5,2014,,0,Y,Y,2,9,0.03,5094.032,949.305,2305.798286,474.836,0,0,2305.798,474.836,0.05,0.111
10938,,,5,,,,,0,Y,Y,2,11,0,216.801,205.085,243.6525,217.854,0,0,243.652,217.854,0.05,0.111
10939,,,5,,,,,0,Y,Y,2,11,0,216.801,205.085,243.6525,217.854,0,0,243.652,217.854,0.05,0.111
10941,1-3,17.78,17.78,PSUTG,4,2014,,0,Y,Y,2,9,0.78,3025.689,748.243,1553.653088,412.09,0,0,1553.653,412.09,0.05,0.111
10942,1-3,17.79,17.79,PSUTG,4,2014,,0,Y,Y,2,9,0.79,3028.782,748.607,1554.993627,412.166,0,0,1554.994,412.166,0.05,0.111
10950,1,4.56,5,SBEAM,2.5,1895,,0,0,0,2,11,0,216.801,205.085,0,0,0,0,0,0,0.05,0.111
10950,2-5,9.14,9.14,SBEAM,2.5,1895,,0,0,0,2,11,0.14,496.927,261.657,0,0,0,0,0,0,0.05,0.111
10950,6-9,27.54,27.54,TTRUS,1.5,1895,,0,0,0,2,11,0.54,2689.324,423.55,0,0,0,0,0,0,0.05,0.111
10950,10,9.14,9.14,SBEAM,2.5,1895,,0,0,0,2,11,0.14,496.927,261.657,0,0,0,0,0,0,0.05,0.111
10950,11,9.13,9.13,SBEAM,2.5,1895,,0,0,0,2,11,0.13,496.21,261.45,0,0,0,0,0,0,0.05,0.111
10950,12,12.17,12.17,SBEAM,2.5,1895,,0,0,0,2,11,0.17,771.05,322.695,0,0,0,0,0,0,0.05,0.111
10953,1,40,40,STROG,3.5,2015,,0,0,0,2,9,0,14080,1457.5,0,0,0,0,0,0,0.05,0.111
10953,2,53,53,STROG,3.5,2015,,0,0,0,2,9,0,21230,1639.623,0,0,0,0,0,0,0.05,0.111
10953,3,40,40,STROG,3.5,2015,,0,0,0,2,9,0,14080,1457.5,0,0,0,0,0,0,0.05,0.111
10954,1,44.62,44.62,STROG,3.5,2015,,0,0,0,2,9,0.62,16621,1534.3,0,0,0,0,0,0,0.05,0.111
10954,2,37.71,37.71,STROG,3.5,2015,,0,0,0,2,9,0.71,12820.5,1412.295,0,0,0,0,0,0,0.05,0.111
10954,3,44.66,44.66,STROG,3.5,2015,,0,0,0,2,9,0.66,16643,1534.9,0,0,0,0,0,0,0.05,0.111
10956,6,41.57,41.57,STROG,3.5,2015,,0,0,0,2,9,0.57,14943.5,1485.441,0,0,0,0,0,0,0.05,0.111
10956,1,37.01,37.01,PSUTG,4,2015,,0,0,0,2,9,0.01,12435.5,1397.508,0,0,0,0,0,0,0.05,0.111
10956,2,30,30,PSUTG,4,2015,,0,0,0,2,9,0,8580,1210,0,0,0,0,0,0,0.05,0.111
10956,3,33.38,33.38,PSUTG,4,2015,,0,0,0,2,9,0.38,10439,1310.059,0,0,0,0,0,0,0.05,0.111
10956,4,37.85,37.85,PSUTG,4,2015,,0,0,0,2,9,0.85,12897.5,1415.252,0,0,0,0,0,0,0.05,0.111
10956,5,30.49,30.49,PSUTG,4,2015,,0,0,0,2,9,0.49,8849.5,1225.649,0,0,0,0,0,0,0.05,0.111
10957,6,41.51,41.51,STROG,3.5,2015,,0,0,0,2,9,0.51,14910.5,1484.406,0,0,0,0,0,0,0.05,0.111
10957,1,36.99,36.99,PSUTG,4,2015,,0,0,0,2,9,0.99,12424.5,1397.074,0,0,0,0,0,0,0.05,0.111
10957,2,29.98,29.98,PSUTG,4,2015,,0,0,0,2,9,0.98,8569,1209.317,0,0,0,0,0,0,0.05,0.111
10957,3,33.36,33.36,PSUTG,4,2015,,0,0,0,2,9,0.36,10428,1309.53,0,0,0,0,0,0,0.05,0.111
10957,4,37.81,37.81,PSUTG,4,2015,,0,0,0,2,9,0.81,12875.5,1414.407,0,0,0,0,0,0,0.05,0.111
10957,5,30.45,30.45,PSUTG,4,2015,,0,0,0,2,9,0.45,8827.5,1224.371,0,0,0,0,0,0,0.05,0.111
